bus_id,super_node,kept
x3254220c,x3254220c,1
x3141389a,x3141389a,1
x3197618a,x3197618a,1
x3143999a,x3143999a,1
x2691949b,x2691949b,1
x3066807c,x3066807c,1
x2876812a,x2876812a,1
x2841634b,x2841634b,1
x3235245c,x3235245c,1
x3104135a,x3104135a,1
x2952014a,x2952014a,1
x3048205c,x3048205c,1
x2861223b,x2861223b,1
x2936268c,x2936268c,1
x2879055c,x2879055c,1
x2690941b,x2690941b,1
x2897773a,x2897773a,1
x3104850c,x3104850c,1
x3139086b,x3139086b,1
x3727707a,x3727707a,1
x3030126c,x3030126c,1
x2879079b,x2879079b,1
x3066821a,x3066821a,1
x3254204a,x3254204a,1
x2748135a,x2748135a,1
x2841623a,x2841623a,1
x2954349b,x2954349b,1
x2801902b,x2801902b,1
x2729434b,x2729434b,1
x3048962a,x3048962a,1
x2857591a,x2857591a,1
x3048890c,x3048890c,1
x2936211c,x2936211c,1
x2820535b,x2820535b,1
x3097861c,x3097861c,1
x3141390b,x3141390b,1
x3141412a,x3141412a,1
x2991920a,x2991920a,1
x3160861c,x3160861c,1
x2876813a,x2876813a,1
x2729410c,x2729410c,1
x2841637c,x2841637c,1
x3122817c,x3122817c,1
x3086079b,x3086079b,1
x3179699b,x3179699b,1
x3085390b,x3085390b,1
x2897767c,x2897767c,1
x3104124b,x3104124b,1
x2804251a,x2804251a,1
x3066808c,x3066808c,1
x2897774b,x2897774b,1
x3104115b,x3104115b,1
x0247171b,x0247171b,1
x3214055c,x3214055c,1
x3104830c,x3104830c,1
x3254211b,x3254211b,1
x2729407b,x2729407b,1
x3027133a,x3027133a,1
x2691944a,x2691944a,1
x2745806c,x2745806c,1
x2878848c,x2878848c,1
x2991909a,x2991909a,1
x2726973a,x2726973a,1
x2691947a,x2691947a,1
x2952007c,x2952007c,1
x3198347c,x3198347c,1
x2916625b,x2916625b,1
x2820533a,x2820533a,1
x2785531a,x2785531a,1
x3120502a,x3120502a,1
x3252336b,x3252336b,1
x2954353a,x2954353a,1
x2673312a,x2673312a,1
x2766720a,x2766720a,1
x2879070b,x2879070b,1
x3179674b,x3179674b,1
x3029506b,x3029506b,1
x3216348a,x3216348a,1
x3048231b,x3048231b,1
x3065696a,x3065696a,1
x3178974b,x3178974b,1
x2916607c,x2916607c,1
x3197652a,x3197652a,1
x2691939b,x2691939b,1
x2858175a,x2858175a,1
x3085400c,x3085400c,1
x3178969b,x3178969b,1
x2748139b,x2748139b,1
x3235242c,x3235242c,1
x2729412a,x2729412a,1
x3082981c,x3082981c,1
x2766747a,x2766747a,1
x3179646b,x3179646b,1
x3235251c,x3235251c,1
x2766749b,x2766749b,1
x3010568a,x3010568a,1
x2991902b,x2991902b,1
x2954348a,x2954348a,1
x2860484b,x2860484b,1
x2879078a,x2879078a,1
x3649301a,x3649301a,1
x2804252a,x2804252a,1
x2783231b,x2783231b,1
x2710504b,x2710504b,1
x2935547b,x2935547b,1
x3048201b,x3048201b,1
x2804250c,x2804250c,1
x3081380a,x3081380a,1
x3172805a,x3172805a,1
x2822867b,x2822867b,1
x2991922a,x2991922a,1
x3010560b,x3010560b,1
x2785536b,x2785536b,1
x3160872c,x3160872c,1
x2973178b,x2973178b,1
x2731712b,x2731712b,1
x2841628a,x2841628a,1
x2748152b,x2748152b,1
x2916602a,x2916602a,1
x2929261a,x2929261a,1
x2710521a,x2710521a,1
x3142079b,x3142079b,1
x2879072b,x2879072b,1
x2729427b,x2729427b,1
x2954347b,x2954347b,1
x2767340a,x2767340a,1
x2767340b,x2767340b,1
x2767340c,x2767340c,1
x3104157c,x3104157c,1
x3122815b,x3122815b,1
x2916605c,x2916605c,1
x3234149a,x3234149a,1
x3234149b,x3234149b,1
x3234149c,x3234149c,1
x3160862c,x3160862c,1
x3233413b,x3233413b,1
x2822865c,x2822865c,1
x2879081a,x2879081a,1
x2691946b,x2691946b,1
x2806553c,x2806553c,1
x3254215c,x3254215c,1
x2951995c,x2951995c,1
x3197628c,x3197628c,1
x2673343b,x2673343b,1
x3160864b,x3160864b,1
x2730149c,x2730149c,1
x3160113b,x3160113b,1
x3010585a,x3010585a,1
x2766730b,x2766730b,1
x3160871c,x3160871c,1
x3104129a,x3104129a,1
x3254205c,x3254205c,1
x2785511a,x2785511a,1
x2822857b,x2822857b,1
x3067448c,x3067448c,1
x2955081a,x2955081a,1
x3235268c,x3235268c,1
x2842330c,x2842330c,1
x2821770a,x2821770a,1
x2691959b,x2691959b,1
x3011229a,x3011229a,1
x2936216c,x2936216c,1
x2879073c,x2879073c,1
x2935553b,x2935553b,1
x2748130b,x2748130b,1
x3085410b,x3085410b,1
x2916618b,x2916618b,1
x3010564c,x3010564c,1
x3217064b,x3217064b,1
x3048968c,x3048968c,1
x2673319c,x2673319c,1
x2897777c,x2897777c,1
x3784018a,x3784018a,1
x3141400a,x3141400a,1
x3235252b,x3235252b,1
x2764411c,x2764411c,1
x3030200c,x3030200c,1
x2746587c,x2746587c,1
x3010562b,x3010562b,1
x2896685a,x2896685a,1
x2896685b,x2896685b,1
x2896685c,x2896685c,1
x2748143a,x2748143a,1
x3216351a,x3216351a,1
x3156034a,x3156034a,1
x3104128a,x3104128a,1
x2673309c,x2673309c,1
x3104155c,x3104155c,1
x2729430b,x2729430b,1
x3197630a,x3197630a,1
x2860481c,x2860481c,1
x2973152b,x2973152b,1
x3160117b,x3160117b,1
x3197624b,x3197624b,1
x2708744b,x2708744b,1
x3067506c,x3067506c,1
x2841625c,x2841625c,1
x2785512b,x2785512b,1
x2673305b,x2673305b,1
x2860480b,x2860480b,1
x2914324a,x2914324a,1
x2766741a,x2766741a,1
x3178988b,x3178988b,1
x2729423c,x2729423c,1
x2991929b,x2991929b,1
x2767342a,x2767342a,1
x2936212a,x2936212a,1
x2861219b,x2861219b,1
x3120376a,x3120376a,1
x2991919a,x2991919a,1
x3066804a,x3066804a,1
x2935550c,x2935550c,1
x2691942b,x2691942b,1
x2842383a,x2842383a,1
x3160863c,x3160863c,1
x2935549b,x2935549b,1
x3027122a,x3027122a,1
x2673331b,x2673331b,1
x3254231a,x3254231a,1
x2785543b,x2785543b,1
x2970258c,x2970258c,1
x2748124b,x2748124b,1
x2879773a,x2879773a,1
x2841626c,x2841626c,1
x2991905a,x2991905a,1
x2822861a,x2822861a,1
x3216337a,x3216337a,1
x2674047c,x2674047c,1
x2691967b,x2691967b,1
x3626914c,x3626914c,1
x3177894a,x3177894a,1
x2690187b,x2690187b,1
x3122827a,x3122827a,1
x3315860b,x3315860b,1
x2973165a,x2973165a,1
x2691965b,x2691965b,1
x3216346a,x3216346a,1
x3235267c,x3235267c,1
x3066801c,x3066801c,1
x2898515c,x2898515c,1
x2804258b,x2804258b,1
x2954354a,x2954354a,1
x2802481a,x2802481a,1
x2710505b,x2710505b,1
x3104114b,x3104114b,1
x2798067b,x2798067b,1
x3122825a,x3122825a,1
x2710546b,x2710546b,1
x2879071b,x2879071b,1
x2785514a,x2785514a,1
x2898457a,x2898457a,1
x3727708a,x3727708a,1
x3216988b,x3216988b,1
x3197632b,x3197632b,1
x3178997c,x3178997c,1
x2785535b,x2785535b,1
x3216343c,x3216343c,1
x2748127a,x2748127a,1
x2673323c,x2673323c,1
x3104859b,x3104859b,1
x2859403a,x2859403a,1
x2954345c,x2954345c,1
x3160098a,x3160098a,1
x3254228b,x3254228b,1
x3101788a,x3101788a,1
x2785513a,x2785513a,1
x3231269b,x3231269b,1
x2991921c,x2991921c,1
x3122826a,x3122826a,1
x2842390c,x2842390c,1
x2991913a,x2991913a,1
x3104144a,x3104144a,1
x2804270b,x2804270b,1
x2917333a,x2917333a,1
x2673315a,x2673315a,1
x2688693c,x2688693c,1
x2841645c,x2841645c,1
x3048200b,x3048200b,1
x3048208a,x3048208a,1
x3067507c,x3067507c,1
x2804249c,x2804249c,1
x2936213b,x2936213b,1
x3215340a,x3215340a,1
x3118855c,x3118855c,1
x3085397b,x3085397b,1
x3104796c,x3104796c,1
x3108449a,x3108449a,1
x2673307c,x2673307c,1
x2973159a,x2973159a,1
x3101787a,x3101787a,1
x2785521c,x2785521c,1
x3235273b,x3235273b,1
x2692600c,x2692600c,1
x3179637c,x3179637c,1
x2729406c,x2729406c,1
x3029499a,x3029499a,1
x3179650b,x3179650b,1
x2748780a,x2748780a,1
x3141398a,x3141398a,1
x3085403a,x3085403a,1
x3236011b,x3236011b,1
x2710542b,x2710542b,1
x2801896b,x2801896b,1
x3029501b,x3029501b,1
x3159645a,x3159645a,1
x3125349c,x3125349c,1
x2973149b,x2973149b,1
x3030205c,x3030205c,1
x2841615a,x2841615a,1
x2767407b,x2767407b,1
x3139103a,x3139103a,1
x3011293a,x3011293a,1
x3011293b,x3011293b,1
x3011293c,x3011293c,1
x3181545c,x3181545c,1
x2935555a,x2935555a,1
x3048207b,x3048207b,1
x3160104b,x3160104b,1
x2851933a,x2851933a,1
x2851933b,x2851933b,1
x2851933c,x2851933c,1
x2897784b,x2897784b,1
x3207907a,x3207907a,1
x3207907b,x3207907b,1
x3207907c,x3207907c,1
x2726974b,x2726974b,1
x3029502a,x3029502a,1
x3178972c,x3178972c,1
x3029055b,x3029055b,1
x3029507b,x3029507b,1
x3254230a,x3254230a,1
x3030203c,x3030203c,1
x3048203b,x3048203b,1
x3048963b,x3048963b,1
x2674027b,x2674027b,1
x2973163b,x2973163b,1
x2955074a,x2955074a,1
x3216342b,x3216342b,1
x3235243c,x3235243c,1
x3214069c,x3214069c,1
x2841632b,x2841632b,1
x2822859b,x2822859b,1
x3142050c,x3142050c,1
x2973155a,x2973155a,1
x2973791a,x2973791a,1
x2841629c,x2841629c,1
x2822868a,x2822868a,1
x3122823b,x3122823b,1
x2952003b,x2952003b,1
x3104856a,x3104856a,1
x2786204c,x2786204c,1
x2841622a,x2841622a,1
x2973150a,x2973150a,1
x3066826b,x3066826b,1
x3197638a,x3197638a,1
x2785530a,x2785530a,1
x3082988b,x3082988b,1
x2860491a,x2860491a,1
x2860491b,x2860491b,1
sx2673305b,x2673305b,0
sx3048196b,x3048196b,0
sx2991911c,x2991911c,0
sx2973158c,x2973158c,0
sx3048208a,x3048208a,0
sx3029502a,sx3029502a,1
sx3104125b,sx3104125b,1
sx3160107a,x3160107a,0
sx2785516b,x2785516b,0
sx3141400a,x3141400a,0
sx2897775c,sx2897775c,1
sx3010565c,x3010565c,0
sx2916609c,x2916609c,0
sx2879073c,x2879073c,0
sx3104126c,x3104126c,0
sx3029503c,x3029503c,0
sx2691950c,sx2691950c,1
sx2691951c,sx2691951c,1
sx2879076c,x2879076c,0
sx2841630c,sx2841630c,1
sx2841629c,sx2841629c,1
sx2785523c,x2785523c,0
sx3216347c,x3216347c,0
sx3141388c,x3141388c,0
sx3066801c,x3066801c,0
sx2879055c,x2879055c,0
sx2973144c,sx2973144c,1
sx2785518c,x2785518c,0
sx2766717c,x2766717c,0
sx2673309c,sx2673309c,1
sx3104113a,x3104113a,0
sx3104121a,x3104121a,0
sx2673310a,x2673310a,0
sx2916627a,x2916627a,0
sx2804283a,x2804283a,0
sx3104122a,x3104122a,0
sx2785519a,x2785519a,0
sx2748129a,sx2748129a,1
sx2973151a,x2973151a,0
sx2748146a,x2748146a,0
sx2991913a,x2991913a,0
sx3235253a,x3235253a,0
sx2991907a,x2991907a,0
sx2879064a,x2879064a,0
sx3197637c,x3197637c,0
sx2860487c,x2860487c,0
sx2841638c,x2841638c,0
sx3235256a,x3235256a,0
sx3197630a,x3197630a,0
sx3104120b,x3104120b,0
sx2804251a,x2804251a,0
sx3254210c,x3254210c,0
sx3048206a,x3048206a,0
sx2710510c,x2710510c,0
sx3197628c,sx3197628c,1
sx2766718c,sx2766718c,1
sx3010556a,x3010556a,0
sx2710520a,x2710520a,0
sx2710521a,x2710521a,0
sx3085396a,x3085396a,0
sx3122813a,x3122813a,0
sx3254219c,sx3254219c,1
sx3254220c,sx3254220c,1
sx3104134c,sx3104134c,1
sx2860490a,x2860490a,0
sx3254218a,x3254218a,0
sx3066818b,sx3066818b,1
sx2785528b,x2785528b,0
sx2748130b,sx2748130b,1
sx3254212b,sx3254212b,1
sx2785520b,x2785520b,0
sx2729411a,x2729411a,0
sx2897781a,x2897781a,0
sx3197644a,x3197644a,0
sx3010566c,x3010566c,0
sx3236011b,x3236011b,0
sx3198358b,sx3198358b,1
sx3104859b,x3104859b,0
sx2936275b,x2936275b,0
sx3179674b,sx3179674b,1
sx2748840b,x2748840b,0
sx3142099b,sx3142099b,1
sx3011298c,x3011298c,0
sx2711234b,sx2711234b,1
sx3198355b,x3198355b,0
sx2879773a,x2879773a,0
sx2786274c,sx2786274c,1
sx3179682c,x3179682c,0
sx2936270a,x2936270a,0
sx3086078a,x3086078a,0
sx3217056a,sx3217056a,1
sx3217057a,x3217057a,0
sx2936268c,x2936268c,0
sx2823592a,x2823592a,0
sx3160863c,x3160863c,0
sx2730108c,x2730108c,0
sx2786204c,sx2786204c,1
sx2936216c,x2936216c,0
sx3029498c,x3029498c,0
sx2991912a,x2991912a,0
sx3104128a,x3104128a,0
sx2673315a,x2673315a,0
sx2766721a,x2766721a,0
sx2991906a,x2991906a,0
sx2879054a,x2879054a,0
sx3254211b,sx3254211b,1
sx2729407b,x2729407b,0
sx2691942b,x2691942b,0
sx3197629b,x3197629b,0
sx2879065b,x2879065b,0
sx0247160b,x0247160b,0
sx0247162b,x0247162b,0
sx2766732b,x2766732b,0
sx2897784b,sx2897784b,1
sx0247171b,x0247171b,0
sx2936279c,sx2936279c,1
sx3179678b,x3179678b,0
sx3179650b,x3179650b,0
sx2730107c,sx2730107c,1
sx3048888c,x3048888c,0
sx3064514c,x3064514c,0
sx2861158c,sx2861158c,1
sx2952007c,sx2952007c,1
sx3254873c,x3254873c,0
sx2745811c,sx2745811c,1
sx3142050c,x3142050c,0
sx2861157c,sx2861157c,1
sx3086079b,x3086079b,0
sx2936276b,x2936276b,0
sx2861223b,sx2861223b,1
sx3086075b,x3086075b,0
sx2730187a,sx2730187a,1
sx3104856a,x3104856a,0
sx2861222a,sx2861222a,1
sx2917330a,x2917330a,0
sx2879794a,sx2879794a,1
sx2936271a,x2936271a,0
sx2955074a,sx2955074a,1
sx3030199c,sx3030199c,1
sx2730163c,sx2730163c,1
sx2992624a,x2992624a,0
sx2692654a,x2692654a,0
sx2842379a,sx2842379a,1
sx2805031c,sx2805031c,1
sx3068944b,sx3068944b,1
sx2767407b,x2767407b,0
sx2879767b,x2879767b,0
sx2711224b,x2711224b,0
sx3142098b,sx3142098b,1
sx2748839b,x2748839b,0
sx2917310b,x2917310b,0
sx2861218c,sx2861218c,1
sx2955081a,x2955081a,0
sx3160878c,x3160878c,0
sx2917336c,x2917336c,0
sx2674047c,x2674047c,0
sx3160865a,x3160865a,0
sx2767408c,x2767408c,0
sx3104853c,sx3104853c,1
sx3254915b,x3254915b,0
sx3048963b,x3048963b,0
sx2711226b,sx2711226b,1
sx3217052c,sx3217052c,1
sx3217053c,x3217053c,0
sx3086074c,x3086074c,0
sx3067507c,sx3067507c,1
sx2955078a,x2955078a,0
sx2955077c,sx2955077c,1
sx3160872c,sx3160872c,1
sx3198348a,sx3198348a,1
sx2711225c,x2711225c,0
sx3030200c,x3030200c,0
sx3048962a,sx3048962a,1
sx3160861c,x3160861c,0
sx3104850c,sx3104850c,1
sx3251799a,sx3251799a,1
sx2936211c,x2936211c,0
sx2842329c,x2842329c,0
sx3104796c,sx3104796c,1
sx3236004c,x3236004c,0
sx3160896c,x3160896c,0
sx3123452c,sx3123452c,1
sx3254869b,x3254869b,0
sx3030126c,sx3030126c,1
sx2767341c,sx2767341c,1
sx3254870c,sx3254870c,1
sx3048887b,sx3048887b,1
sx2955005b,x2955005b,0
sx3216988b,sx3216988b,1
sx3179607b,sx3179607b,1
sx2898457a,x2898457a,0
sx2767340a,sx2767340a,1
sx2767340b,sx2767340b,1
sx2767340c,sx2767340c,1
sx3067478a,sx3067478a,1
sx2730149c,x2730149c,0
sx2989566b,x2989566b,0
sx2973791a,sx2973791a,1
sx3029055b,sx3029055b,1
sx3067506c,x3067506c,0
sx2898515c,sx2898515c,1
sx3198347c,x3198347c,0
sx3048946c,x3048946c,0
sx3048966c,x3048966c,0
sx2992656a,sx2992656a,1
sx2973833b,x2973833b,0
sx2786266a,x2786266a,0
sx2917333a,x2917333a,0
sx2842383a,x2842383a,0
sx2842384c,x2842384c,0
sx3160871c,sx3160871c,1
sx3030203c,sx3030203c,1
sx3179673c,x3179673c,0
sx3048965b,sx3048965b,1
sx2692660a,sx2692660a,1
sx2805034a,x2805034a,0
sx2898522a,x2898522a,0
sx2692661a,x2692661a,0
sx3067448c,sx3067448c,1
sx2935552c,x2935552c,0
sx2822864c,x2822864c,0
sx2822865c,x2822865c,0
sx2916605c,x2916605c,0
sx3085394c,x3085394c,0
sx2804250c,sx2804250c,1
sx3048205c,sx3048205c,1
sx3048228c,sx3048228c,1
sx2935550c,sx2935550c,1
sx2710509c,x2710509c,0
sx2822862c,x2822862c,0
sx3066806c,x3066806c,0
sx2916606c,x2916606c,0
sx3235243c,sx3235243c,1
sx2786273b,x2786273b,0
sx2805036b,x2805036b,0
sx3178997c,x3178997c,0
sx3122849b,x3122849b,0
sx2766750c,sx2766750c,1
sx2763153a,x2763153a,0
sx3104157c,sx3104157c,1
sx_293471a,x_293471a,0
sx_293471b,sx_293471b,1
sx_293471c,sx_293471c,1
sx2748158a,x2748158a,0
sx3104133a,x3104133a,0
sx2673346c,sx2673346c,1
sx3254238b,sx3254238b,1
sx3048230c,sx3048230c,1
sx2841637c,sx2841637c,1
sx2897780b,sx2897780b,1
sx3235255b,x3235255b,0
sx3216370a,x3216370a,0
sx3216370b,x3216370b,0
sx3216370c,x3216370c,0
sx2785527a,x2785527a,0
sx2766729a,x2766729a,0
sx3197641a,x3197641a,0
sx2973161a,sx2973161a,1
sx2673306c,sx2673306c,1
sx2785515c,sx2785515c,1
sx2729429a,x2729429a,0
sx2841633a,x2841633a,0
sx3235258a,x3235258a,0
sx3235258b,sx3235258b,1
sx3235258c,x3235258c,0
sx2729414a,x2729414a,0
sx2729414b,sx2729414b,1
sx2729414c,sx2729414c,1
sx2973167b,x2973167b,0
sx3189189b,x3189189b,0
sx3189188c,sx3189188c,1
sx2935560c,x2935560c,0
sx2916610b,sx2916610b,1
sx3216368c,x3216368c,0
sx3207907a,sx3207907a,1
sx3207907b,sx3207907b,1
sx3207907c,sx3207907c,1
sx2973166c,sx2973166c,1
sx2710532c,x2710532c,0
sx2860504a,x2860504a,0
sx3085403a,x3085403a,0
sx2954355a,x2954355a,0
sx3122827a,x3122827a,0
sx3195751a,x3195751a,0
sx2766724c,x2766724c,0
sx3197647a,x3197647a,0
sx2821010a,sx2821010a,1
sx2895461a,x2895461a,0
sx2952014a,x2952014a,0
sx3010585a,sx3010585a,1
sx3120502a,x3120502a,0
sx3101789a,x3101789a,0
sx3178982a,x3178982a,0
sx2841623a,x2841623a,0
sx3010563a,x3010563a,0
sx2766727b,x2766727b,0
sx3029507b,sx3029507b,1
sx3197643b,sx3197643b,1
sx3122823b,sx3122823b,1
sx2766726b,x2766726b,0
sx2785526b,x2785526b,0
sx2973162b,x2973162b,0
sx3010570a,x3010570a,0
sx2991919a,x2991919a,0
sx3122824a,x3122824a,0
sx2860489a,x2860489a,0
sx3104131a,x3104131a,0
sx3048210a,sx3048210a,1
sx2897778a,x2897778a,0
sx3104132a,x3104132a,0
sx3085402a,sx3085402a,1
sx2804252a,x2804252a,0
sx3048214a,x3048214a,0
sx3235275b,sx3235275b,1
sx2897779c,sx2897779c,1
sx2804261c,x2804261c,0
sx3178980c,x3178980c,0
sx2973164a,x2973164a,0
sx2748132a,x2748132a,0
sx3254205c,sx3254205c,1
sx3010569a,sx3010569a,1
sx2673321a,x2673321a,0
sx2954354a,x2954354a,0
sx2710519a,x2710519a,0
sx3066819a,x3066819a,0
sx3029499a,x3029499a,0
sx2897772a,x2897772a,0
sx3122826a,x3122826a,0
sx2691953a,x2691953a,0
sx2860491a,x2860491a,0
sx2860491b,sx2860491b,1
sx2991922a,x2991922a,0
sx2991923a,x2991923a,0
sx3085400c,sx3085400c,1
sx3141399c,sx3141399c,1
sx2954351c,x2954351c,0
sx3235266c,sx3235266c,1
sx2841626c,x2841626c,0
sx2954350c,x2954350c,0
sx3178977c,x3178977c,0
sx3160105c,x3160105c,0
sx2691945c,sx2691945c,1
sx3010567c,x3010567c,0
sx2841625c,x2841625c,0
sx2897776c,sx2897776c,1
sx3254215c,x3254215c,0
sx3122819c,sx3122819c,1
sx2748133c,x2748133c,0
sx3085399c,x3085399c,0
sx2879074a,x2879074a,0
sx3122820a,x3122820a,0
sx2710517a,x2710517a,0
sx3197639a,x3197639a,0
sx3160106a,x3160106a,0
sx3008248a,x3008248a,0
sx3235247a,x3235247a,0
sx2673312a,x2673312a,0
sx2691944a,x2691944a,0
sx2710516a,x2710516a,0
sx2804256b,x2804256b,0
sx2954347b,sx2954347b,1
sx3178975b,sx3178975b,1
sx3160100b,x3160100b,0
sx3085390b,x3085390b,0
sx2748152b,x2748152b,0
sx2729434b,x2729434b,0
sx2916608c,x2916608c,0
sx2673313b,sx2673313b,1
sx2804257b,x2804257b,0
sx2860485b,x2860485b,0
sx2860506b,x2860506b,0
sx3122815b,x3122815b,0
sx3254213b,sx3254213b,1
sx2785543b,sx2785543b,1
sx3235248c,x3235248c,0
sx2764412a,x2764412a,0
sx3027132a,x3027132a,0
sx3101787a,x3101787a,0
sx3101788a,x3101788a,0
sx2876812a,x2876812a,0
sx2970811a,x2970811a,0
sx2916607c,sx2916607c,1
sx3010564c,x3010564c,0
sx2710515c,sx2710515c,1
sx2766746c,sx2766746c,1
sx2691941c,sx2691941c,1
sx3235241c,sx3235241c,1
sx3104118c,sx3104118c,1
sx2748126c,sx2748126c,1
sx3235267c,sx3235267c,1
sx2841645c,sx2841645c,1
sx3066829c,sx3066829c,1
sx3254203b,x3254203b,0
sx2860480b,sx2860480b,1
sx3197624b,x3197624b,0
sx2822860b,sx2822860b,1
sx3048199b,x3048199b,0
sx2710508b,x2710508b,0
sx3122810b,sx3122810b,1
sx2897765b,x2897765b,0
sx2804248b,x2804248b,0
sx2785512b,sx2785512b,1
sx2935553b,sx2935553b,1
sx3048207b,x3048207b,0
sx2729427b,x2729427b,0
sx2748131b,x2748131b,0
sx2879066b,x2879066b,0
sx2973152b,sx2973152b,1
sx2879068b,sx2879068b,1
sx2860484b,x2860484b,0
sx3085397b,sx3085397b,1
sx3066812a,x3066812a,0
sx3216344b,sx3216344b,1
sx2860501b,sx2860501b,1
sx3197632b,x3197632b,0
sx2710514b,sx2710514b,1
sx3048203b,sx3048203b,1
sx2860500b,x2860500b,0
sx3197660b,sx3197660b,1
sx2897800b,x2897800b,0
sx3235246b,x3235246b,0
sx2710512b,sx2710512b,1
sx2897791b,sx2897791b,1
sx2916618b,sx2916618b,1
sx3160113b,sx3160113b,1
sx2804269b,sx2804269b,1
sx2989564b,x2989564b,0
sx2897789b,x2897789b,0
sx2690941b,sx2690941b,1
sx3234185b,sx3234185b,1
sx3065750b,sx3065750b,1
sx3159037b,sx3159037b,1
sx2748124b,sx2748124b,1
sx2710504b,sx2710504b,1
sx2954346b,sx2954346b,1
sx2710505b,x2710505b,0
sx3178974b,x3178974b,0
sx2691943b,x2691943b,0
sx2916603b,x2916603b,0
sx2804254a,x2804254a,0
sx2710513b,x2710513b,0
sx2973149b,x2973149b,0
sx3010562b,x3010562b,0
sx3254228b,sx3254228b,1
sx2936213b,sx2936213b,1
sx2692633c,sx2692633c,1
sx3179646b,sx3179646b,1
sx3104830c,x3104830c,0
sx3142078b,x3142078b,0
sx2879752b,x2879752b,0
sx2952003b,sx2952003b,1
sx2990826a,x2990826a,0
sx2990826b,sx2990826b,1
sx2990826c,sx2990826c,1
sx3197626c,x3197626c,0
sx3066807c,x3066807c,0
sx3197627c,sx3197627c,1
sx3216343c,sx3216343c,1
sx3085393c,sx3085393c,1
sx2897770c,sx2897770c,1
sx2748128c,sx2748128c,1
sx3085392c,x3085392c,0
sx3029497c,x3029497c,0
sx2673307c,x2673307c,0
sx2729406c,x2729406c,0
sx2897768c,sx2897768c,1
sx2822863c,x2822863c,0
sx2841619c,sx2841619c,1
sx2804282c,x2804282c,0
sx3104154c,sx3104154c,1
sx2897806c,x2897806c,0
sx3216342b,sx3216342b,1
sx2879063b,sx2879063b,1
sx3048227a,x3048227a,0
sx3216367b,sx3216367b,1
sx3010561a,x3010561a,0
sx2991939b,sx2991939b,1
sx2673308b,sx2673308b,1
sx3066808c,x3066808c,0
sx3141396c,x3141396c,0
sx3066810c,sx3066810c,1
sx2897769c,sx2897769c,1
sx2766749b,sx2766749b,1
sx2973178b,x2973178b,0
sx3029518b,sx3029518b,1
sx2935549b,sx2935549b,1
sx3122811a,x3122811a,0
sx3254207a,x3254207a,0
sx2822877b,x2822877b,0
sx2841618a,x2841618a,0
sx3066805a,x3066805a,0
sx2785514a,x2785514a,0
sx3235244a,x3235244a,0
sx2785513a,x2785513a,0
sx3160101a,x3160101a,0
sx3010559a,x3010559a,0
sx3159448a,x3159448a,0
sx2973156b,x2973156b,0
sx3029501b,x3029501b,0
sx2691949b,sx2691949b,1
sx3104127b,sx3104127b,1
sx2897774b,x2897774b,0
sx2879061b,x2879061b,0
sx3066813b,x3066813b,0
sx2991910b,x2991910b,0
sx2879072b,x2879072b,0
sx3197635b,x3197635b,0
sx2804258b,sx2804258b,1
sx3235250b,x3235250b,0
sx2954349b,sx2954349b,1
sx2766722b,sx2766722b,1
sx2879071b,sx2879071b,1
sx3029504b,sx3029504b,1
sx2691948b,x2691948b,0
sx2710546b,sx2710546b,1
sx2785547b,sx2785547b,1
sx3254214b,sx3254214b,1
sx3160104b,sx3160104b,1
sx3216349b,x3216349b,0
sx2879077b,x2879077b,0
sx2991916b,sx2991916b,1
sx3235245c,x3235245c,0
sx2766716c,x2766716c,0
sx3254209c,sx3254209c,1
sx3254204a,x3254204a,0
sx2841627a,x2841627a,0
sx3216348a,x3216348a,0
sx2691947a,x2691947a,0
sx2841648a,x2841648a,0
sx2973157a,x2973157a,0
sx3178978a,x3178978a,0
sx2879075a,x2879075a,0
sx3082992a,x3082992a,0
sx2728247a,x2728247a,0
sx2728247b,sx2728247b,1
sx2728247c,x2728247c,0
sx3197633a,x3197633a,0
sx2879069a,x2879069a,0
sx3178971a,x3178971a,0
sx2973154a,x2973154a,0
sx2973155a,x2973155a,0
sx3122814c,x3122814c,0
sx2991908a,x2991908a,0
sx2860481c,x2860481c,0
sx2841621c,sx2841621c,1
sx2804255b,sx2804255b,1
sx2954345c,x2954345c,0
sx2935555a,x2935555a,0
sx2897773a,x2897773a,0
sx2748127a,x2748127a,0
sx3197631a,x3197631a,0
sx2935554a,x2935554a,0
sx2822866b,sx2822866b,1
sx3178972c,sx3178972c,1
sx3104123c,x3104123c,0
sx2973153a,x2973153a,0
sx3216123a,x3216123a,0
sx2972930a,x2972930a,0
sx3029506b,x3029506b,0
sx2785521c,sx2785521c,1
sx3197661c,x3197661c,0
sx3216345b,sx3216345b,1
sx2879070b,x2879070b,0
sx2973160b,x2973160b,0
sx3066815c,sx3066815c,1
sx2897777c,sx2897777c,1
sx2991914c,x2991914c,0
sx2822869a,x2822869a,0
sx2729410c,sx2729410c,1
sx3197640c,x3197640c,0
sx2954353a,x2954353a,0
sx3160109b,sx3160109b,1
sx3104136b,x3104136b,0
sx2822872b,sx2822872b,1
sx3122821b,sx3122821b,1
sx2860482a,x2860482a,0
sx3010560b,sx3010560b,1
sx3104119a,x3104119a,0
sx2785517c,x2785517c,0
sx3066809c,sx3066809c,1
sx2954344c,sx2954344c,1
sx2897767c,sx2897767c,1
sx3254208c,sx3254208c,1
