bus_id,phases,base_kv,type
sx2814529b,ab,1,pq
sx2814529c,ab,1,pq
sx3122818c,ab,1,pq
sx3048209b,ab,1,pq
sx3066811b,ab,1,pq
sx2954352c,ab,1,pq
sx3085401a,ab,1,pq
sx2766744b,ab,1,pq
sx2785522b,ab,1,pq
sx2897766c,ab,1,pq
sx3048889c,ab,1,pq
sx3048890c,ab,1,pq
sx2991921c,ab,1,pq
sx3011293a,ab,1,pq
sx3011293b,ab,1,pq
sx3011293c,ab,1,pq
sx2991929b,ab,1,pq
sx3197636b,ab,1,pq
sx2991905a,ab,1,pq
sx3141395c,ab,1,pq
sx3122812b,ab,1,pq
sx3141411c,ab,1,pq
sx3085391b,ab,1,pq
sx2729430b,ab,1,pq
sx2955055b,ab,1,pq
sx2879753b,ab,1,pq
sx3160117b,ab,1,pq
sx2897790c,ab,1,pq
sx3066817a,ab,1,pq
sx2674027b,ab,1,pq
sx3235242c,ab,1,pq
sx3066804a,ab,1,pq
sx2748781a,ab,1,pq
sx2954361b,ab,1,pq
sx3215385a,ab,1,pq
sx3215385b,ab,1,pq
sx3215385c,ab,1,pq
sx2917255c,ab,1,pq
sx3179637c,ab,1,pq
sx3235252b,ab,1,pq
sx2917328b,ab,1,pq
sx2692655c,ab,1,pq
sx2861219b,ab,1,pq
sx3030205c,ab,1,pq
sx2767409b,ab,1,pq
sx3217064b,ab,1,pq
sx3179699b,ab,1,pq
sx2851933b,ab,1,pq
sx2851933c,ab,1,pq
sx3178981b,ab,1,pq
sx2785525c,ab,1,pq
sx2860483b,ab,1,pq
sx3141397b,ab,1,pq
sx2935557a,ab,1,pq
sx2973180b,ab,1,pq
sx3254217c,ab,1,pq
sx2879092c,ab,1,pq
sx2691954b,ab,1,pq
sx2991943c,ab,1,pq
sx3048231b,ab,1,pq
sx2731712b,ab,1,pq
sx3216361b,ab,1,pq
sx2879089c,ab,1,pq
sx3232301c,ab,1,pq
sx2763811c,ab,1,pq
sx2970258c,ab,1,pq
sx2763812c,ab,1,pq
sx3101194c,ab,1,pq
sx2916625b,ab,1,pq
sx3066830b,ab,1,pq
sx2897801a,ab,1,pq
sx3086098a,ab,1,pq
sx3104155c,ab,1,pq
sx2710543c,ab,1,pq
sx3150961c,ab,1,pq
sx3225319b,ab,1,pq
sx2925506c,ab,1,pq
sx2724120c,ab,1,pq
sx2875754c,ab,1,pq
sx2763407c,ab,1,pq
sx2913406b,ab,1,pq
sx2726983a,ab,1,pq
sx2989432b,ab,1,pq
sx2820528c,ab,1,pq
sx2745799c,ab,1,pq
sx2801895b,ab,1,pq
sx2951995c,ab,1,pq
sx3139086b,ab,1,pq
sx2933120c,ab,1,pq
sx2820531b,ab,1,pq
sx2895449c,ab,1,pq
sx2726974b,ab,1,pq
sx3125349c,ab,1,pq
sx2876798b,ab,1,pq
sx3008237c,ab,1,pq
sx2783231b,ab,1,pq
sx3082983b,ab,1,pq
sx2801902b,ab,1,pq
sx2745806c,ab,1,pq
sx3214071c,ab,1,pq
sx3214069c,ab,1,pq
sx3027124c,ab,1,pq
sx2708744b,ab,1,pq
sx2690187b,ab,1,pq
sx3233412a,ab,1,pq
sx3027670b,ab,1,pq
sx2821087a,ab,1,pq
sx2990098a,ab,1,pq
sx3252336b,ab,1,pq
sx2802480b,ab,1,pq
sx3233413b,ab,1,pq
sx3027671a,ab,1,pq
sx3102286b,ab,1,pq
sx2802481a,ab,1,pq
sx3214549a,ab,1,pq
sx3139598b,ab,1,pq
sx2763072b,ab,1,pq
sx2937757c,ab,1,pq
sx2806553c,ab,1,pq
sx2862616c,ab,1,pq
sx2746587c,ab,1,pq
sx3177665a,ab,1,pq
sx3046854b,ab,1,pq
sx3102793b,ab,1,pq
sx2803199a,ab,1,pq
sx2803199b,ab,1,pq
sx2803199c,ab,1,pq
sx3215203a,ab,1,pq
sx3215203b,ab,1,pq
sx3215203c,ab,1,pq
sx3177881c,ab,1,pq
sx3047058a,ab,1,pq
sx2821770a,ab,1,pq
sx2915534a,ab,1,pq
sx2690868c,ab,1,pq
sx2803194c,ab,1,pq
sx3047073c,ab,1,pq
sx2915542a,ab,1,pq
sx2915542b,ab,1,pq
sx2915542c,ab,1,pq
sx3234149b,ab,1,pq
sx3234149c,ab,1,pq
sx2859391b,ab,1,pq
sx3047289a,ab,1,pq
sx3047289b,ab,1,pq
sx3047289c,ab,1,pq
sx3215549b,ab,1,pq
sx3253570c,ab,1,pq
sx3091052a,ab,1,pq
sx3103822c,ab,1,pq
sx2729206c,ab,1,pq
sx2897554c,ab,1,pq
sx2729207c,ab,1,pq
sx2766499c,ab,1,pq
sx2878848c,ab,1,pq
sx3263051c,ab,1,pq
sx3552667c,ab,1,pq
sx3645809c,ab,1,pq
sx3645810c,ab,1,pq
sx3645811c,ab,1,pq
sx3645812c,ab,1,pq
sx3649297a,ab,1,pq
sx3649298a,ab,1,pq
sx3649300a,ab,1,pq
sx3649301a,ab,1,pq
sx3649302a,ab,1,pq
sx3649304a,ab,1,pq
sx3649306a,ab,1,pq
sx3729298a,ab,1,pq
sx3727709a,ab,1,pq
sx3727710a,ab,1,pq
sx3728039a,ab,1,pq
sx3728040a,ab,1,pq
sx3728042a,ab,1,pq
sx3728043a,ab,1,pq
sx3778577c,ab,1,pq
